id,title,tagline,release_date,genres,belongs_to_collection,original_language,budget_musd,revenue_musd,production_companies,production_countries,vote_count,vote_average,popularity,runtime,overview,spoken_languages,poster_path,cast,cast_size,crew_size,director
40154,A Midwinter's Tale,The drama. The passion. The intrigue... And the rehearsals haven't even started.,1995-12-01,Comedy,,en,,,Castle Rock Entertainment|Midwinter Films,United Kingdom,6.0,7.5,0.5133909999999999,99.0,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.",English,<img src='http://image.tmdb.org/t/p/w185//cl5WtKNYL7porHGCroRTAKCGlTM.jpg' style='height:100px;'>,Richard Briers|Joan Collins|Michael Maloney|Nicholas Farrell|Jennifer Saunders|Julia Sawalha|Celia Imrie|John Sessions|Adrian Scarborough|Hetta Charnley|Gerard Horan|Brian Pettifer|Patrick Doyle|Shaun Prendergast,14,7,Kenneth Branagh
406,La Haine,Three Young Friends... One Last Chance.,1995-05-31,Drama,,fr,3.0,,Egg Pictures|PolyGram Filmed Entertainment|Canal+|Les Productions Lazennec|La Sept Cinéma|Kasso Inc. Productions|Studio Image|Cofinergie 6,France,695.0,7.9,12.108196000000001,98.0,"Aimlessly whiling away their days in the concrete environs of their dead-end suburbia, Vinz, Hubert, and Said -- a Jew, African, and an Arab -- give human faces to France's immigrant populations, their bristling resentment at their social marginalization slowly simmering until it reaches a climactic boiling point. La Haine means Hate.",Français,<img src='http://image.tmdb.org/t/p/w185//7OilKRWLppqXyTFaobgJ1IqOiH5.jpg' style='height:100px;'>,Vincent Cassel|Hubert Koundé|Saïd Taghmaoui|Abdel Ahmed Ghili|Souleymane Dicko|Héloïse Rauth|Benoît Magimel|Edouard Montoute|Marc Duret|Joseph Momo|Vincent Lindon|Christophe Rossignon|Mathieu Kassovitz|Philippe Nahon|Zinedine Soualem|Rywka Wajsbrot|Olga Abrego|Laurent Labasse|Choukri Gabteni|Karin Viard,20,24,Mathieu Kassovitz
45549,Shopping,No one leaves without paying...,1994-12-06,Action|Adventure|Drama|Science Fiction|Thriller,,en,,,Channel Four Films,United Kingdom,13.0,5.6,2.6576470000000003,105.0,"A dark, hip, urban story of a barren and anonymous city where the underclass' sport of choice is ram-raiding. An exciting game in which stolen cars are driven through shop windows to aid large-scale looting before the police arrive. For Tommy, it's a business, but for Billy and Jo, it's a labour of love. As the competition between Tommy and Billy grows more fierce, the stakes become higher and the ""shopping"" trips increasingly risky.",English,<img src='http://image.tmdb.org/t/p/w185//sE6oLJg2c9Wc9Ra7Yf5j7OArjYk.jpg' style='height:100px;'>,Sadie Frost|Jude Law|Sean Pertwee|Fraser James|Sean Bean|Marianne Faithfull|Jonathan Pryce|Ralph Ineson|Eamonn Walker|Lee Whitlock|Jason Isaacs|Melanie Hill|Tilly Vosburgh|Brian Croucher|Chris Constantinou|Clint Dyer|Simon Bateso|Polly Moore|Vinny Mann|Julian Sandell|Daniel Newman,21,3,Paul W.S. Anderson
63076,Heidi Fleiss: Hollywood Madam,   ,1995-12-27,Documentary,,en,,,British Broadcasting Corporation (BBC)|Westdeutscher Rundfunk (WDR)|Canadian Broadcasting Corporation (CBC)|Cinemax Reel Life|InPictures|Lafayette Films,United Kingdom|Canada|United States of America|Germany,4.0,6.8,0.638211,106.0,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction.",English,<img src='http://image.tmdb.org/t/p/w185//laPSb9I8TuYslOh1OcgaTByWKnw.jpg' style='height:100px;'>,Nick Broomfield|Heidi Fleiss|Madam Alex|Ivan Nagy|Corinne Bohrer|Ron Jeremy|Daryl Gates,7,6,Nick Broomfield
11062,City Hall,It started with a shootout on a rainswept street and ended in a scandal that shattered New York.,1996-02-16,Drama|Thriller,,en,,,Columbia Pictures|Castle Rock Entertainment,United States of America,67.0,6.0,4.8072230000000005,111.0,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",English,<img src='http://image.tmdb.org/t/p/w185//8Xd2EQlQ4a6ABycfQbeDucMKDB3.jpg' style='height:100px;'>,Al Pacino|John Cusack|Bridget Fonda|Danny Aiello|Martin Landau|David Paymer|Richard Schiff,7,6,Harold Becker
13685,Bottle Rocket,"They're not really criminals, but everyone's got to have a dream.",1996-02-21,Comedy|Crime|Drama,,en,7.0,0.5600689999999999,Gracie Films|Columbia Pictures Corporation,United States of America,285.0,6.8,6.904831,91.0,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.",Español|English,<img src='http://image.tmdb.org/t/p/w185//9ZTDOI0CB1WABPMH2zV5Gd5g414.jpg' style='height:100px;'>,Luke Wilson|Owen Wilson|Lumi Cavazos|Andrew Wilson|Robert Musgrave|Haley Miller|James Caan|Ned Dowd|Shea Fowler|Brian Tenenbaum|Jenni Tooley|Temple Nash,12,18,Wes Anderson
47475,Mr. Wrong,,1996-02-16,Comedy|Romance,,en,,,Touchstone Pictures,United States of America,16.0,3.3,3.329264,96.0,"A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.",English,<img src='http://image.tmdb.org/t/p/w185//yGbPzJ5hib2TFi0Rkb6JH8webaL.jpg' style='height:100px;'>,Ellen DeGeneres|Bill Pullman|Joan Cusack|Dean Stockwell|Joan Plowright|Hope Davis|Ellen Cleghorne|Christine Cattell|Robert Goulet,9,1,Nick Castle
2045,Unforgettable,He loved her. He lost her. He won't let her memory die... until it tells him who killed her.,1996-02-23,Drama|Mystery|Science Fiction|Thriller,,en,18.0,,Metro-Goldwyn-Mayer (MGM)|Dino De Laurentiis Company|Spelling Films,United States of America,22.0,5.3,2.464425,106.0,"Ray Liotta stars as a medical examiner who has been acquitted for his wife's murder but many still question his innocence. Obsessed with finding his wife's killer, a possible solution presents itself in an experimental serum designed by a neurobiology Linda Fiorentino which has the ability to transfer memories from one person to another, but not without consequences. Liotta driven to solve the case injects himself with the serum, bringing him closer and closer to finding her killer but bringing him closer to death.",English,<img src='http://image.tmdb.org/t/p/w185//9BsUBr4xYHO4ME28Xz3Y67lwKKb.jpg' style='height:100px;'>,Ray Liotta|Linda Fiorentino|Peter Coyote|Christopher McDonald|David Paymer|Duncan Fraser|Colleen Rennison|Caroline Elliott|Stellina Rusich,9,8,John Dahl
9614,Happy Gilmore,He doesn't play golf... he destroys it.,1996-02-16,Comedy,,en,12.0,41.205099,Universal Pictures|Brillstein-Grey Entertainment|Robert Simonds Productions,United States of America,767.0,6.5,9.592265,92.0,"Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.",English,<img src='http://image.tmdb.org/t/p/w185//4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg' style='height:100px;'>,Adam Sandler|Ben Stiller|Christopher McDonald|Julie Bowen|Frances Bay|Carl Weathers|Richard Kiel|Bob Barker|Allen Covert|Joe Flaherty|Lee Trevino|Robert Smigel|Dennis Dugan|Kevin Nealon|Verne Lundquist|Jared Van Snellenberg|Ken Camroux,17,10,Dennis Dugan
688,The Bridges of Madison County,The path of Francesca Johnson's future seems destined due to an unexpected fork in the road...,1995-05-28,Drama|Romance,,en,24.0,182.016617,Amblin Entertainment|Malpaso Productions|Warner Bros.,United States of America,397.0,7.3,5.951077,135.0,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,English,<img src='http://image.tmdb.org/t/p/w185//8TfLAfIh5Qxp2J4ZjOafHYhWtDb.jpg' style='height:100px;'>,Meryl Streep|Clint Eastwood|Annie Corley|Victor Slezak|Jim Haynie|Sarah Kathryn Schmitt|Christopher Kroon|Phyllis Lyons|Debra Monk|Richard Lage|Michelle Benes|Alison Wiegert,12,13,Clint Eastwood
11907,Nobody Loves Me,,1994-11-07,Drama|Comedy|Family,,de,,,,Germany,5.0,5.1,1.015068,104.0,,Deutsch,<img src='http://image.tmdb.org/t/p/w185//lnfMQ6K2EgJpn2JZTadnaufiwiR.jpg' style='height:100px;'>,Maria Schrader|Pierre Sanoussi-Bliss|Michael von Au|Elisabeth Trissenaar|Joachim Król|Ingo Naujoks,6,7,Doris Dörrie
10874,Muppet Treasure Island,Set sail for Muppet mayhem!,1996-02-16,Action|Comedy|Music|Family|Adventure,The Muppet Collection,en,,34.327391,"Walt Disney Pictures|Jim Henson Productions|Jim Henson Company, The",United States of America,93.0,6.5,6.902423,100.0,"After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted.",English,<img src='http://image.tmdb.org/t/p/w185//35ujbloqx6v4YtHGQIrGPbwRFML.jpg' style='height:100px;'>,Tim Curry|Kevin Bishop|Jennifer Saunders|Billy Connolly|Dave Goelz|Frank Oz|Steve Whitmire|David Nicholls|Frederick Warder|Harry Jones|Peter Geeves|Jessica Hamilton,12,8,Brian Henson
89333,Catwalk,"The moment when fashion, art and entertainment come together with stunning force and beauty.",1995-12-08,Documentary,,en,,,,,2.0,7.0,0.976707,95.0,"A documentary following Christy Turlington and other models during spring fashion week in Milan, Paris and New York.",English,<img src='http://image.tmdb.org/t/p/w185//sQ2dk0qd3rhfT1776GcFnLj4s1U.jpg' style='height:100px;'>,Christy Turlington|Azzedine Alaïa|Giorgio Armani|Nadja Auermann|Sandra Bernhard|Kate Betts|Brandi|Carla Bruni|Naomi Campbell|Nino Cerruti|Helena Christensen|Francesco Clemente|Grace Coddington|Cindy Crawford|Rufus Crawford|Jaye Davidson|Arthur Elgort|Linda Evangelista|Gianfranco Ferré|John Galliano|Valentino Garavani|Jean Paul Gaultier|Yasmeen Ghauri|Lady Amanda Harlech|Tricia Helfer|Karl Lagerfeld|Yasmin Le Bon|Kimora Lee|Polly Mellen|Isaac Mizrahi|Kate Moss|Oribe|Stephanie Roberts|RuPaul|Ève Salvail|Claudia Schiffer|Christian Slater|André Leon Talley|Niki Taylor|Stella Tennant|Liz Tilberis|Patricia Velásquez|Gianni Versace|Veronica Webb|Bruce Weber|Emma Wiklund|Anna Wintour|Sharon Stone,48,2,Robert Leacock
96357,Headless Body in Topless Bar,,1995-05-20,Crime,,en,,,,,0.0,,0.0013460000000000002,110.0,An ex-con holds a group of people hostage in a topless bar.,,<img src='http://image.tmdb.org/t/p/w185//tQ6HEWNxvbeF2WklTVEp3su446F.jpg' style='height:100px;'>,Raymond J. Barry|Rustam Branaman|Jennifer MacDonald|Taylor Nichols|David Selby|Paul Williams|April Grace|Biff Yeager|Tom Bresnahan,9,5,James Bruce
197,Braveheart,Every man dies. Not every man truly lives.,1995-05-24,Action|Drama|History|War,,en,72.0,210.0,Icon Entertainment International|The Ladd Company|B.H. Finance C.V.,United States of America,3404.0,7.7,20.755149,177.0,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",English|Français|Latin|,<img src='http://image.tmdb.org/t/p/w185//or1gBugydmjToAEq7OZY0owwFk.jpg' style='height:100px;'>,Mel Gibson|Catherine McCormack|Sophie Marceau|Patrick McGoohan|Angus Macfadyen|Brendan Gleeson|James Robinson|James Cosmo|Sean McGinley|Gerda Stevenson|Mhairi Calvey|Jeanne Marine|Sean Lawlor|Sandy Nelson|Alan Tall|Andrew Weir|Brian Cox|Peter Hanly|Stephen Billington|Tommy Flanagan|Rupert Vansittart|Tam White|Ian Bannen|David O'Hara|Peter Mullan|David Gant|Malcolm Tierney|Martin Murphy|Gerard McSorley|Bernard Horsfall|Richard Leaf|Liam Carney|Ralph Riach|Barry McGovern|John Kavanagh|Alun Armstrong|Julie Austin|Alex Norton|Michael Byrne|William Scott-Masson|Dean Lopata|Donal Gibson|Jimmy Chisholm|John Murtagh|David McKay|Niall O'Brien|Martin Dempsey|Jimmy Keogh|Joe Savino|Mal Whyte|Paul Tucker|Graeme Ford|Greg Jeloudov|Rana Morrison|Jer O'Leary,55,67,Mel Gibson
103,Taxi Driver,"On every street in every city, there's a nobody who dreams of being a somebody.",1976-02-07,Crime|Drama,,en,1.3,28.262574,Columbia Pictures Corporation|Italo/Judeo Productions|Bill/Phillips,United States of America,2632.0,8.1,14.092713,114.0,"A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process.",English|Español,<img src='http://image.tmdb.org/t/p/w185//ekstpH614fwDX8DUln1a2Opz0N8.jpg' style='height:100px;'>,Robert De Niro|Cybill Shepherd|Harvey Keitel|Jodie Foster|Peter Boyle|Leonard Harris|Albert Brooks|Diahnne Abbott|Gino Ardito|Martin Scorsese|Murray Moston|Richard Higgs|Bill Minkin|Bob Maroff|Victor Argo|Joe Spinell|Frank Adu|Brenda Dickson|Norman Matlock|Harry Northup|Harlan Cary Poe|Steven Prince|Peter Savage|Nicholas Shields|Ralph S. Singleton|Annie Gagen|Carson Grant|Mary-Pat Green|Debbi Morgan|Don Stroud,30,46,Martin Scorsese
33542,Rumble in the Bronx,No Fear. No Stuntman. No Equal.,1995-01-30,Crime|Action|Comedy|Thriller,,cn,7.5,32.392047,New Line Cinema|Golden Harvest Company,Hong Kong,245.0,6.5,12.314278,91.0,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.",广州话 / 廣州話|English,<img src='http://image.tmdb.org/t/p/w185//1nAfchiXHQB3iyhK8fCJJEnNs5A.jpg' style='height:100px;'>,Jackie Chan|Anita Mui|Françoise Yip|Bill Tung|Marc Akerstream|Garvin Cross|Morgan Lam|Kris Lord|Carrie Cain-Sparks,9,4,Stanley Tong
43566,Before and After,A murder. A suspect. A shadow of a doubt.,1996-02-23,Drama|Thriller,,en,35.0,,Caravan Pictures|Hollywood Pictures,United States of America,37.0,5.8,2.938293,108.0,Two parents deal with the effects when their son is accused of murdering his girlfriend.,English|Français|Deutsch,<img src='http://image.tmdb.org/t/p/w185//1DRXjwsl1G8zwXECH25ZD2yr2lO.jpg' style='height:100px;'>,Meryl Streep|Liam Neeson|Edward Furlong|Alfred Molina|Daniel von Bargen|Julia Weldon|Daniel von Bargen|John Heard|Ann Magnuson|Alison Folland|Bernadette Quigley|Timothy Patrick Cavanaugh|Sharon Ullrick|Paul Giamatti|Jordan Lund,15,4,Barbet Schroeder
71754,Margaret's Museum,She found a way to preserve her memories forever.,1995-09-13,Drama,,en,,,Téléfilm Canada|Skyline Films|Malofilm|Société de Développement des Entreprises Culturelles (SODEC)|British Screen Productions|National Film Board of Canada (NFB)|imX Communications|Glace Bay Pictures|Ciné Télé Action|Nova Scotia Film Development Corporation|Ranfilm,Canada|United Kingdom,2.0,7.5,0.372697,114.0,"In a town where half the men die down the coalpit, Margaret MacNeil is quite happy being single in her small Cape Breton island town. Until she meets Neil Currie, a charming and sincere bagpipe-playing, Gaelic-speaking dishwasher. But no matter what you do, you can't avoid the spectre of the pit forever.",English,<img src='http://image.tmdb.org/t/p/w185//l00ALsdVyRGmPIp5EWlEoplki0X.jpg' style='height:100px;'>,Helena Bonham Carter|Clive Russell|Craig Olejnik|Kate Nelligan|Kenneth Welsh|Andrea Morris,6,29,Mort Ransen
